"   ","ENTHICK","ENWIDTH","ENLENGTH","GRADE","PRODTIME","PRODUCTID","REDUCTRATE","TLELONG","TLMESH1","TLMESH2","TLMESH3","TLSPEED","TLTENSION","PLSPEED","AT1TEMP","AT1HCLCONC","AT1FECLCONC","AT2TEMP","AT2HCLCONC","AT2FECLCONC","AT3TEMP","AT3HCLCONC","AT3FECLCONC","RT4PH","RT4TEMP","RT1PH","EXWIDTH","EXTHICK","F1FORCE","F1ENTENS","F1EXTENS","F1SPEED","F1REDRATE","F1EMULPRESS","F1BLOWPRESS","F2FORCE","F2ENTENS","F2EXTENS","F2SPEED","F2REDRATE","F2EMULPRESS","F2BLOWPRESS","F3FORCE","F3ENTENS","F3EXTENS","F3SPEED","F3REDRATE","F3EMULPRESS","F3BLOWPRESS","F4FORCE","F4ENTENS","F4EXTENS","F4SPEED","F4REDRATE","F4EMULPRESS","F4BLOWPRESS","F5FORCE","F5ENTENS","F5EXTENS","F5SPEED","F5REDRATE","F5EMULPRESS","F5BLOWPRESS","CRMCOILTEMP","INSDATE","HCOILID","EXLENGTH","BISGGRADE","AIMEDWIDTH","AIMEDTHICKNESS","MAXAIMEDWIDTH","MINAIMEDWIDTH","MAXAIMEDTHICKNESS","MINAIMEDTHICKNESS","F2DSFORCES","F1FSLIP","F2FSLIP","F3FSLIP","F4FSLIP","F5FSLIP","F1EXTHICK","F2EXTHICK","F3EXTHICK","F4EXTHICK","F5EXTHICK","F1DSFORCES","F1OSFORCES","F2OSFORCES","F3DSFORCES","F3OSFORCES","F4DSFORCES","F4OSFORCES","F5DSFORCES","F5OSFORCES","F1DSGAP","F1OSGAP","F2DSGAP","F2OSGAP","F3DSGAP","F3OSGAP","F4DSGAP","F4OSGAP","F5DSGAP","F5OSGAP","F1GLEVEL","F2GLEVEL","F3GLEVEL","F4GLEVEL","F5GLEVEL","F1WRBEND","F2WRBEND","F3WRBEND","F4WRBEND","F1IMRBEND","F2IMRBEND","F3IMRBEND","F4IMRBEND","F5IMRBEND","STRIMOSGAP","STRIMDSGAP","STRIMOSLAP","STRIMDSLAP","F5WRBEND","F5RTYPE","F1ENTHICK","F6TENDIFF","F1TENDIFF","F2TENDIFF","F3TENDIFF","F4TENDIFF","F5TENDIFF"
"161","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1495.000","283.000","760.000","206.000","16.610","0.000","0.000","1500.000","760.000","682.000","254.000","18.710","0.000","0.000","1367.000","682.000","613.000","303.000","15.850","0.000","0.000","1198.000","613.000","668.000","352.000","14.490","0.000","0.000","796.000","668.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:18","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","755.000","470.000","-2750.000","-2130.000","-990.000","0.000","4209.000","3414.000","2843.000","2476.000","2447.000","753.000","742.000","745.000","676.500","690.500","608.000","590.000","394.000","402.000","1033.000","851.000","681.500","170.500","330.000","335.000","147.500","302.500","683.000","582.000","-0.182","-0.511","0.005","0.155","-0.101","249.000","252.000","249.000","238.000","249.000","259.000","250.000","240.000","88.000","75.000","75.000","-21.000","-21.000","143.000","D ","5049.000","0","3","-6","0","-1","4"
"162","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1517.000","263.000","755.000","173.000","16.610","0.000","0.000","1421.000","755.000","666.000","214.000","18.710","0.000","0.000","1341.000","666.000","579.000","255.000","15.850","0.000","0.000","1129.000","579.000","611.000","292.000","14.490","0.000","0.000","806.000","611.000","159.000","294.000","1.630","0.000","0.000","","2024/3/26 10:04:40","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","710.000","920.000","-650.000","-2300.000","-530.000","0.000","4209.000","3403.000","2815.000","2509.000","2458.000","763.000","754.000","711.000","662.500","678.500","579.000","550.000","399.000","407.000","1014.500","832.500","734.500","224.500","372.500","376.500","216.500","370.500","683.000","591.000","-0.182","-0.510","0.004","0.154","-0.092","249.000","256.000","248.000","238.000","250.000","260.000","250.000","240.000","88.000","75.000","75.000","-21.000","-21.000","144.000","D ","5091.000","2","-1","-7","-5","-3","4"
"163","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1489.000","278.000","744.000","152.000","16.610","0.000","0.000","1440.000","744.000","672.000","187.000","18.710","0.000","0.000","1328.000","672.000","583.000","224.000","15.850","0.000","0.000","1120.000","583.000","614.000","255.000","14.490","0.000","0.000","816.000","614.000","161.000","257.000","1.630","0.000","0.000","","2024/3/26 10:04:40","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","719.500","890.000","-630.000","-1910.000","-520.000","0.000","4207.000","3420.000","2819.000","2523.000","2476.000","750.000","739.000","720.500","660.500","667.500","566.000","554.000","404.500","411.500","1044.500","861.500","736.000","225.000","379.000","384.000","229.500","383.500","683.000","587.000","-0.183","-0.511","0.005","0.154","-0.096","248.000","256.000","248.000","238.000","249.000","259.000","250.000","240.000","88.000","75.000","75.000","-21.000","-21.000","144.000","D ","5181.000","0","-2","-3","0","-1","2"
"164","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1526.000","270.000","782.000","128.000","16.610","0.000","0.000","1428.000","782.000","697.000","159.000","18.710","0.000","0.000","1320.000","697.000","607.000","190.000","15.850","0.000","0.000","1103.000","607.000","629.000","216.000","14.490","0.000","0.000","802.000","629.000","159.000","218.000","1.630","0.000","0.000","","2024/3/26 10:04:40","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","712.000","900.000","-180.000","-1350.000","-400.000","0.000","4198.000","3380.000","2833.000","2533.000","2492.000","769.500","756.500","716.000","653.000","667.000","561.000","542.000","397.500","404.500","1002.000","819.000","738.500","227.500","381.500","386.500","249.500","403.500","700.500","603.500","-0.183","-0.511","0.005","0.154","-0.097","248.000","255.000","249.000","237.000","250.000","260.000","249.000","240.000","88.000","75.000","75.000","-21.000","-21.000","141.000","D ","5139.000","0","-2","-1","3","-1","1"
"165","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1527.000","269.000","796.000","97.000","16.610","0.000","0.000","1407.000","796.000","710.000","121.000","18.710","0.000","0.000","1327.000","710.000","628.000","145.000","15.850","0.000","0.000","1089.000","628.000","632.000","164.000","14.490","0.000","0.000","811.000","632.000","160.000","165.000","1.630","0.000","0.000","","2024/3/26 10:04:40","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","700.500","520.000","870.000","-120.000","-180.000","0.000","4195.000","3363.000","2828.000","2546.000","2500.000","771.000","756.000","706.500","658.000","669.000","552.000","537.000","401.500","409.500","979.500","827.500","743.500","231.500","399.500","372.500","279.000","433.000","690.500","597.500","-0.152","-0.512","-0.027","0.154","-0.093","249.000","255.000","248.000","237.000","249.000","260.000","249.000","239.000","88.000","75.000","75.000","-21.000","-21.000","140.000","D ","5073.000","0","-6","5","0","-4","2"
"166","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1461.000","289.000","790.000","136.000","16.610","0.000","0.000","1479.000","790.000","704.000","168.000","18.710","0.000","0.000","1363.000","704.000","665.000","201.000","15.850","0.000","0.000","1160.000","665.000","706.000","233.000","14.490","0.000","0.000","803.000","706.000","162.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:06","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","733.500","690.000","-1850.000","-890.000","-1240.000","0.000","4219.000","3415.000","2850.000","2480.000","2459.000","735.000","726.000","745.500","678.500","684.500","588.500","571.500","398.000","405.000","1071.000","890.000","699.000","188.000","330.500","336.500","163.000","317.000","685.500","583.500","-0.181","-0.511","0.006","0.154","-0.102","248.000","259.000","249.000","238.000","249.000","259.000","250.000","239.000","84.000","75.000","75.000","-21.000","-21.000","129.000","D ","5047.000","-1","3","-4","1","2","2"
"167","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1477.000","285.000","799.000","136.000","16.610","0.000","0.000","1478.000","799.000","708.000","168.000","18.710","0.000","0.000","1370.000","708.000","665.000","201.000","15.850","0.000","0.000","1184.000","665.000","708.000","232.000","14.490","0.000","0.000","794.000","708.000","159.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:06","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","739.000","770.000","-1860.000","-890.000","-1280.000","0.000","4205.000","3404.000","2828.000","2482.000","2450.000","744.500","732.500","739.000","681.000","689.000","604.500","579.500","392.500","401.500","1052.500","871.500","697.500","186.500","327.500","332.500","163.500","317.500","678.500","591.500","-0.181","-0.511","0.005","0.154","-0.087","248.000","259.000","249.000","238.000","250.000","260.000","250.000","240.000","84.000","75.000","75.000","-21.000","-21.000","129.000","D ","5036.000","0","2","-2","0","2","2"
"168","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1466.000","280.000","784.000","136.000","16.610","0.000","0.000","1473.000","784.000","699.000","168.000","18.710","0.000","0.000","1373.000","699.000","668.000","200.000","15.850","0.000","0.000","1184.000","668.000","711.000","233.000","14.490","0.000","0.000","795.000","711.000","158.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:07","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","736.000","750.000","-1600.000","-880.000","-1180.000","0.000","4205.000","3404.000","2858.000","2483.000","2453.000","739.500","726.500","737.000","679.500","693.500","605.500","578.500","394.500","400.500","1066.000","881.000","697.000","187.000","325.500","331.500","162.000","315.000","672.000","598.000","-0.185","-0.510","0.006","0.153","-0.074","249.000","259.000","249.000","238.000","250.000","260.000","249.000","239.000","84.000","75.000","75.000","-21.000","-21.000","128.000","D ","5032.000","1","3","-1","3","0","4"
"169","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1470.000","281.000","802.000","136.000","16.610","0.000","0.000","1473.000","802.000","707.000","167.000","18.710","0.000","0.000","1374.000","707.000","668.000","200.000","15.850","0.000","0.000","1169.000","668.000","711.000","233.000","14.490","0.000","0.000","801.000","711.000","159.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:07","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","738.500","870.000","-1820.000","-880.000","-1270.000","0.000","4201.000","3421.000","2853.000","2482.000","2449.000","740.000","730.000","734.500","681.500","692.500","595.000","574.000","397.000","404.000","1063.000","879.000","697.000","186.000","323.500","328.500","161.000","314.000","667.500","601.500","-0.184","-0.511","0.005","0.153","-0.066","249.000","259.000","249.000","238.000","249.000","259.000","250.000","240.000","84.000","75.000","75.000","-21.000","-21.000","131.000","D ","5047.000","3","1","-1","1","0","4"
"170","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1472.000","283.000","802.000","136.000","16.610","0.000","0.000","1460.000","802.000","710.000","167.000","18.710","0.000","0.000","1380.000","710.000","671.000","200.000","15.850","0.000","0.000","1161.000","671.000","716.000","233.000","14.490","0.000","0.000","799.000","716.000","159.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:07","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","729.500","680.000","-1880.000","-860.000","-1280.000","0.000","4211.000","3429.000","2855.000","2480.000","2451.000","742.500","729.500","730.500","690.000","690.000","589.000","572.000","396.500","402.500","1058.000","877.000","696.500","185.500","325.500","329.500","159.500","313.500","668.500","601.500","-0.181","-0.511","0.004","0.154","-0.067","249.000","259.000","249.000","238.000","250.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","134.000","D ","5038.000","3","2","-5","0","3","4"
"171","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1467.000","286.000","798.000","136.000","16.610","0.000","0.000","1473.000","798.000","707.000","167.000","18.710","0.000","0.000","1381.000","707.000","663.000","201.000","15.850","0.000","0.000","1177.000","663.000","706.000","233.000","14.490","0.000","0.000","793.000","706.000","164.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:07","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","734.000","610.000","-1830.000","-900.000","-1190.000","0.000","4214.000","3432.000","2845.000","2479.000","2454.000","740.000","727.000","739.000","686.000","695.000","598.500","578.500","393.500","399.500","1066.000","884.000","696.500","185.500","322.500","327.500","160.000","315.000","670.000","600.000","-0.182","-0.511","0.005","0.155","-0.070","249.000","259.000","249.000","238.000","249.000","259.000","249.000","240.000","86.000","75.000","75.000","-21.000","-21.000","134.000","D ","5025.000","1","3","-3","0","2","3"
"172","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1474.000","285.000","783.000","136.000","16.610","0.000","0.000","1495.000","783.000","702.000","167.000","18.710","0.000","0.000","1372.000","702.000","669.000","200.000","15.850","0.000","0.000","1174.000","669.000","712.000","233.000","14.490","0.000","0.000","799.000","712.000","160.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:07","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","746.000","720.000","-1870.000","-820.000","-1270.000","0.000","4200.000","3420.000","2858.000","2480.000","2453.000","742.500","731.500","749.000","682.000","690.000","596.500","577.500","396.000","403.000","1057.000","872.000","694.500","183.500","326.500","331.500","158.000","312.000","670.500","599.500","-0.185","-0.511","0.005","0.154","-0.071","249.000","260.000","249.000","238.000","250.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","132.000","D ","5043.000","1","5","0","2","1","4"
"173","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1477.000","280.000","785.000","136.000","16.610","0.000","0.000","1487.000","785.000","702.000","168.000","18.710","0.000","0.000","1379.000","702.000","662.000","201.000","15.850","0.000","0.000","1180.000","662.000","701.000","233.000","14.490","0.000","0.000","797.000","701.000","159.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:08","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","747.000","640.000","-1880.000","-880.000","-1250.000","0.000","4210.000","3408.000","2839.000","2470.000","2449.000","744.500","732.500","740.000","688.000","691.000","603.500","576.500","395.500","401.500","1052.500","870.500","696.000","184.000","324.500","329.500","159.500","313.500","670.000","599.000","-0.182","-0.512","0.005","0.154","-0.071","249.000","260.000","249.000","238.000","249.000","259.000","250.000","239.000","85.000","75.000","75.000","-21.000","-21.000","131.000","D ","5054.000","3","4","2","3","-1","1"
"174","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1512.000","281.000","774.000","206.000","16.610","0.000","0.000","1484.000","774.000","690.000","254.000","18.710","0.000","0.000","1372.000","690.000","620.000","303.000","15.850","0.000","0.000","1165.000","620.000","684.000","351.000","14.490","0.000","0.000","806.000","684.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:23","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","738.500","840.000","-2520.000","-2320.000","-1130.000","0.000","4214.000","3418.000","2838.000","2477.000","2450.000","762.000","750.000","745.500","682.000","690.000","593.000","572.000","400.000","406.000","1012.500","830.500","683.500","172.500","333.000","337.000","152.000","306.000","681.500","582.500","-0.182","-0.511","0.004","0.154","-0.099","249.000","258.000","249.000","238.000","249.000","260.000","250.000","239.000","85.000","75.000","75.000","-21.000","-21.000","149.000","D ","5032.000","0","5","-1","0","0","3"
"175","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1505.000","286.000","766.000","205.000","16.610","0.000","0.000","1490.000","766.000","684.000","253.000","18.710","0.000","0.000","1382.000","684.000","613.000","303.000","15.850","0.000","0.000","1173.000","613.000","675.000","351.000","14.490","0.000","0.000","802.000","675.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:23","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","743.500","700.000","-2570.000","-2220.000","-1130.000","0.000","4212.000","3413.000","2838.000","2483.000","2450.000","759.000","746.000","746.500","683.500","698.500","594.500","578.500","398.000","404.000","1020.000","837.000","682.500","172.500","333.000","338.000","152.000","306.000","681.000","583.000","-0.183","-0.510","0.005","0.154","-0.098","249.000","258.000","249.000","238.000","249.000","260.000","250.000","239.000","85.000","75.000","75.000","-21.000","-21.000","150.000","D ","5041.000","0","3","0","1","0","3"
"176","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1498.000","287.000","765.000","206.000","16.610","0.000","0.000","1485.000","765.000","684.000","253.000","18.710","0.000","0.000","1371.000","684.000","613.000","303.000","15.850","0.000","0.000","1184.000","613.000","674.000","351.000","14.490","0.000","0.000","800.000","674.000","163.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:23","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","742.000","680.000","-2540.000","-2150.000","-1080.000","0.000","4203.000","3422.000","2840.000","2481.000","2452.000","756.000","742.000","743.000","685.000","686.000","602.000","582.000","395.500","404.500","1031.500","848.500","683.500","172.500","335.000","339.000","151.000","305.000","682.500","582.500","-0.183","-0.511","0.004","0.154","-0.100","249.000","258.000","249.000","238.000","250.000","259.000","249.000","240.000","85.000","75.000","75.000","-21.000","-21.000","152.000","D ","5047.000","0","4","1","6","-3","2"
"177","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1502.000","286.000","762.000","206.000","16.610","0.000","0.000","1503.000","762.000","680.000","254.000","18.710","0.000","0.000","1385.000","680.000","611.000","303.000","15.850","0.000","0.000","1183.000","611.000","674.000","351.000","14.490","0.000","0.000","798.000","674.000","162.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:23","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","754.500","830.000","-2480.000","-2120.000","-1120.000","0.000","4207.000","3412.000","2832.000","2478.000","2445.000","757.500","744.500","748.500","688.000","697.000","600.000","583.000","394.500","403.500","1025.500","844.500","684.500","173.500","335.000","340.000","151.000","304.000","681.500","583.500","-0.181","-0.511","0.005","0.153","-0.098","250.000","258.000","249.000","238.000","250.000","259.000","249.000","240.000","85.000","75.000","75.000","-21.000","-21.000","154.000","D ","5058.000","0","4","5","3","-2","3"
"178","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1482.000","291.000","769.000","206.000","16.610","0.000","0.000","1489.000","769.000","681.000","254.000","18.710","0.000","0.000","1367.000","681.000","611.000","303.000","15.850","0.000","0.000","1182.000","611.000","674.000","351.000","14.490","0.000","0.000","797.000","674.000","162.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:23","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","742.500","860.000","-2540.000","-2180.000","-1050.000","0.000","4214.000","3418.000","2838.000","2484.000","2450.000","746.000","736.000","746.500","678.000","689.000","595.000","587.000","394.000","403.000","1048.000","864.000","683.500","172.500","333.000","338.000","151.500","305.500","681.000","583.000","-0.184","-0.511","0.005","0.154","-0.098","249.000","258.000","249.000","238.000","249.000","260.000","249.000","239.000","86.000","75.000","75.000","-21.000","-21.000","155.000","D ","5062.000","0","3","-6","0","-1","4"
"179","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1496.000","287.000","771.000","205.000","16.610","0.000","0.000","1472.000","771.000","681.000","253.000","18.710","0.000","0.000","1358.000","681.000","611.000","303.000","15.850","0.000","0.000","1180.000","611.000","674.000","351.000","14.490","0.000","0.000","799.000","674.000","158.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:24","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","733.000","700.000","-2610.000","-2040.000","-1040.000","0.000","4209.000","3410.000","2839.000","2486.000","2451.000","754.000","742.000","739.000","678.500","679.500","600.500","579.500","396.500","402.500","1033.000","851.000","684.000","174.000","335.000","340.000","149.500","303.500","681.500","583.500","-0.182","-0.510","0.005","0.154","-0.098","249.000","258.000","249.000","238.000","250.000","260.000","250.000","240.000","87.000","75.000","75.000","-21.000","-21.000","155.000","D ","5060.000","0","4","-6","0","0","3"
"180","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1499.000","287.000","767.000","206.000","16.610","0.000","0.000","1486.000","767.000","687.000","253.000","18.710","0.000","0.000","1362.000","687.000","614.000","303.000","15.850","0.000","0.000","1185.000","614.000","677.000","351.000","14.490","0.000","0.000","799.000","677.000","158.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:24","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","739.500","770.000","-2540.000","-2080.000","-1090.000","0.000","4202.000","3421.000","2842.000","2477.000","2453.000","755.500","743.500","746.500","677.000","685.000","602.000","583.000","396.000","403.000","1028.500","846.500","684.500","173.500","336.000","341.000","150.500","304.500","681.500","583.500","-0.182","-0.511","0.005","0.154","-0.098","249.000","258.000","249.000","238.000","250.000","259.000","250.000","240.000","87.000","75.000","75.000","-21.000","-21.000","154.000","D ","5042.000","0","5","0","0","-1","2"
"181","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1495.000","288.000","766.000","206.000","16.610","0.000","0.000","1478.000","766.000","677.000","253.000","18.710","0.000","0.000","1378.000","677.000","611.000","303.000","15.850","0.000","0.000","1194.000","611.000","672.000","351.000","14.490","0.000","0.000","797.000","672.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:24","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","734.500","950.000","-2510.000","-2110.000","-1120.000","0.000","4194.000","3415.000","2837.000","2478.000","2449.000","753.500","741.500","743.500","687.000","691.000","608.500","585.500","395.000","402.000","1034.500","850.500","685.000","174.000","335.500","340.500","150.000","305.000","682.000","583.000","-0.184","-0.511","0.005","0.155","-0.099","248.000","258.000","249.000","238.000","249.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","150.000","D ","5031.000","0","5","0","-1","-4","2"
"182","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1497.000","287.000","765.000","206.000","16.610","0.000","0.000","1481.000","765.000","679.000","253.000","18.710","0.000","0.000","1379.000","679.000","607.000","303.000","15.850","0.000","0.000","1187.000","607.000","671.000","351.000","14.490","0.000","0.000","800.000","671.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:24","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","739.000","730.000","-2450.000","-2100.000","-1080.000","0.000","4207.000","3425.000","2837.000","2482.000","2449.000","754.500","742.500","742.000","689.000","690.000","605.500","581.500","396.000","404.000","1031.000","850.000","686.000","174.000","335.000","340.000","150.000","304.000","681.500","583.500","-0.181","-0.512","0.005","0.154","-0.098","249.000","258.000","249.000","238.000","249.000","259.000","249.000","240.000","84.000","75.000","75.000","-21.000","-21.000","149.000","D ","5056.000","0","6","-1","0","-3","4"
